"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-02-28,61639,"10025","NY","New York","New York","New York",0,1178500,-0.0154553049289891,-0.0666085854585775,0.0517626059794734,0.0807197509378419,0.0470980270322092,"2017-08","2017-Q3",1302000,-0.0948540706605223,"2017-05"
2018-02-28,84654,"60657","IL","Chicago","Cook","Chicago",1,322400,0.00467435338111561,-0.00154846701765252,0.00876095118898623,0.036110926821318,-0.000278728557867369,"2017-06","2017-Q2",324800,-0.00738916256157635,"2017-04"
2018-02-28,90668,"75070","TX","Dallas-Fort Worth","Collin","McKinney",2,322000,0.000310655483069276,0.000310655483069276,0.0481770833333333,0.0967679853979391,0.0449217691816728,"2018-02","2018-Q1",322000,0,"2018-02"
2018-02-28,84616,"60614","IL","Chicago","Cook","Chicago",3,400000,0.009845998485231,0.00959111559818274,-0.0373044524669073,0.0486719714105774,0.00110670668432844,"2016-12","2016-Q4",415800,-0.037999037999038,"2016-10"
2018-02-28,93144,"79936","TX","El Paso","El Paso","El Paso",4,114400,-0.002615518744551,-0.000873362445414847,-0.00521739130434783,0.00105226469311459,-0.0116323877737992,"2007-12","2007-Q4",131100,-0.127383676582761,"2006-08"
2018-02-28,91733,"77084","TX","Houston","Harris","Houston",5,163200,0.003690036900369,0.00307314074984634,0.055627425614489,0.0795555588438761,0.0281824067348337,"2018-02","2018-Q1",163200,0,"2018-02"
2018-02-28,61807,"10467","NY","New York","Bronx","New York",6,382500,-0.00468384074941452,-0.00260756192959583,0.0669456066945607,0.0581012725175143,0.00794419835104643,"2006-10","2006-Q4",392900,-0.0264698396538559,"2006-09"
2018-02-28,84640,"60640","IL","Chicago","Cook","Chicago",7,210500,0.000951022349025202,0.00621414913957935,0.0343980343980344,0.0465110238416948,-0.0102312535562211,"2007-02","2007-Q1",238400,-0.117030201342282,"2003-09"
2018-02-28,91940,"77449","TX","Houston","Harris","Houston",8,170600,0,0.0172927847346452,0.0928891736066624,0.0881968004764826,0.0283452151564358,"2018-02","2018-Q1",170600,0,"2018-02"
2018-02-28,97564,"94109","CA","San Francisco","San Francisco","San Francisco",9,1179900,-0.00143872714962762,-0.00463978403914291,0.0433283225749403,0.0821430873141995,0.0401825990718494,"2017-12","2017-Q4",1187000,-0.00598146588037068,"2017-11"
2018-02-28,62037,"11226","NY","New York","Kings","New York",10,699400,-0.00327775402593701,0.0228136882129278,0.136866059817945,0.127931421386536,0.046417349192071,"2018-01","2018-Q1",701700,-0.00327775402593701,"2018-01"
2018-02-28,61630,"10016","NY","New York","New York","New York",11,1045700,-0.00598859315589354,-0.027436755952381,0.100273569023569,0.0828097455917813,0.0371630799627549,"2017-08","2017-Q3",1117800,-0.0645016997674003,"2017-06"
2018-02-28,71831,"32162","FL","The Villages","Sumter","The Villages",12,249300,0.00281576830249397,0.013826758845059,0.0113590263691684,0.0369875870657825,0.00532731042165002,"2007-01","2007-Q1",253900,-0.0181173690429303,"2006-10"
2018-02-28,62045,"11235","NY","New York","Kings","New York",13,622400,0.000321440051430408,0.0441201140748197,0.269426881501122,0.0974343896891328,0.0438031039082638,"2018-02","2018-Q1",622400,0,"2018-02"
2018-02-28,74101,"37013","TN","Nashville","Davidson","Nashville",14,206800,0.00632603406326034,0.034,0.161797752808989,0.098815706048877,0.0354986195313971,"2018-02","2018-Q1",206800,0,"2018-02"
2018-02-28,96107,"90250","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Hawthorne",15,613500,0.0050786369593709,0.0209685471792312,0.0881518268889677,0.10129546888655,,"2018-02","2018-Q1",613500,0,"2018-02"
2018-02-28,84646,"60647","IL","Chicago","Cook","Chicago",16,336300,0.00508069336521219,0.012646793134598,0.0237442922374429,0.087004700889004,0.0105149880591198,"2018-02","2018-Q1",336300,0,"2018-02"
2018-02-28,74242,"37211","TN","Nashville","Davidson","Nashville",17,243900,0.0037037037037037,0.0252206809583859,0.12292817679558,0.121944923365389,0.0504452357553546,"2018-02","2018-Q1",243900,0,"2018-02"
2018-02-28,84620,"60618","IL","Chicago","Cook","Chicago",18,337900,0.00326603325415677,0.0116766467065868,0.0156296964232041,0.0661495518983732,-0.00354060066329409,"2007-02","2007-Q1",351500,-0.0386913229018492,"2006-02"
2018-02-28,61703,"10128","NY","New York","New York","New York",19,1261200,-0.0206553812703836,-0.0822964418249291,0.100043610989969,0.0888846907180643,0.0342836781032259,"2017-10","2017-Q4",1396500,-0.0968850698174007,"2017-05"
2018-02-28,69816,"28269","NC","Charlotte","Mecklenburg","Charlotte",20,192700,0.00521648408972353,0.0260915867944622,0.108108108108108,0.0713954869452194,0.0188974937237769,"2018-02","2018-Q1",192700,0,"2018-02"
2018-02-28,62012,"11201","NY","New York","Kings","New York",21,1247800,-0.00724003500676267,0.00864926036698731,0.289049586776859,0.144654055199012,0.106611277770505,"2017-12","2017-Q4",1259100,-0.00897466444285601,"2017-12"
2018-02-28,93123,"79912","TX","El Paso","El Paso","El Paso",22,173900,0,-0.000574712643678161,0.0229411764705882,0.00395683260045376,-0.00755448189173602,"2007-12","2007-Q4",189700,-0.0832894043226147,"2006-08"
2018-02-28,97771,"94565","CA","San Francisco","Contra Costa","Pittsburg",23,420200,0.010339023803799,0.0301544496200049,0.106663155122465,0.175143641958948,0.0120407841127967,"2006-07","2006-Q3",470000,-0.105957446808511,"2005-05"
2018-02-28,71067,"30349","GA","Atlanta","Clayton","Riverdale",24,130700,0.0179127725856698,0.0422647527910686,0.116140051238258,0.169270198162427,-0.00129146762425669,"2006-04","2006-Q2",142400,-0.0821629213483146,"2004-10"
2018-02-28,66126,"20002","DC","Washington","District of Columbia","Washington",25,625400,0.00838439213157046,0.019563090968373,0.0344029110155475,0.0948740153626637,,"2018-02","2018-Q1",625400,0,"2018-02"
2018-02-28,96027,"90046","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",26,1393800,0.0116127159239367,0.0154451406090631,0.0845848572095557,0.109585120598334,0.0356507404522368,"2018-02","2018-Q1",1393800,0,"2018-02"
2018-02-28,92271,"78130","TX","San Antonio","Comal","New Braunfels",27,203600,0.00592885375494071,0.0164752870693959,0.0398365679264556,0.0617388448557723,0.0284475402780484,"2018-02","2018-Q1",203600,0,"2018-02"
2018-02-28,92551,"78613","TX","Austin","Williamson","Cedar Park",28,280500,-0.00637619553666312,0.000356633380884451,0.0541149943630214,0.0771973570213058,0.0337342580466098,"2017-12","2017-Q4",282900,-0.00848356309650053,"2017-12"
2018-02-28,66133,"20009","DC","Washington","District of Columbia","Washington",29,548400,0.000912575287461216,0.00182681768359518,-0.0201893871716991,0.0377739051288635,0.0210440411247816,"2017-03","2017-Q1",562100,-0.024372887386586,"2016-12"
2018-02-28,61796,"10456","NY","New York","Bronx","New York",30,350100,0.00143020594965675,0.00401491253226269,0.0683552029295087,0.0615587447140304,,"2018-02","2018-Q1",350100,0,"2018-02"
2018-02-28,74126,"37042","TN","Clarksville","Montgomery","Clarksville",31,132200,0.00532319391634981,0.0263975155279503,0.0661290322580645,0.0197235621627703,0.018924699752064,"2018-02","2018-Q1",132200,0,"2018-02"
2018-02-28,62017,"11206","NY","New York","Kings","New York",32,707400,0.0143389733295096,0.0228455754771544,0.235633187772926,0.116954476772441,0.0657234519897121,"2018-02","2018-Q1",707400,0,"2018-02"
2018-02-28,86026,"63376","MO","St. Louis","Saint Charles","Saint Peters",33,182300,0.00164835164835165,0.00275027502750275,-0.0395152792413066,0.0367508575035915,0.00519185315132664,"2017-04","2017-Q2",192300,-0.0520020800832033,"2016-10"
2018-02-28,84615,"60613","IL","Chicago","Cook","Chicago",34,215500,0.00419384902143523,0.027658559847401,0.0673600792471521,0.0429911107668934,-0.0104623729717059,"2007-09","2007-Q3",241500,-0.107660455486542,"2003-04"
2018-02-28,70829,"30044","GA","Atlanta","Gwinnett","Lawrenceville",35,182500,0.0105204872646733,0.0328239954725523,0.102053140096618,0.139963395582018,0.0136253308310956,"2018-02","2018-Q1",182500,0,"2018-02"
2018-02-28,89925,"73099","OK","Oklahoma City","Canadian","Yukon",36,159100,0.00188916876574307,0.00441919191919192,0.0146683673469388,0.025615163571566,,"2018-02","2018-Q1",159100,0,"2018-02"
2018-02-28,91685,"77036","TX","Houston","Harris","Houston",37,115800,0,0.0275066548358474,0.142011834319527,0.103405286436987,0.0362600858023387,"2016-08","2016-Q3",117500,-0.014468085106383,"2016-07"
2018-02-28,91926,"77433","TX","Houston","Harris","Cypress",38,225900,0,0.010738255033557,0.10034096444228,0.0511887700262119,0.0272174521515245,"2016-04","2016-Q2",229400,-0.0152571926765475,"2016-01"
2018-02-28,61803,"10463","NY","New York","Bronx","New York",39,556300,-0.00607468286582098,0.0486333647502356,0.19352070371165,0.0994394435407,0.0191899272187657,"2018-01","2018-Q1",559700,-0.00607468286582098,"2018-01"
2018-02-28,62040,"11230","NY","New York","Kings","New York",40,867700,0.00672931894651352,0.0190252495596007,0.0527784518320796,0.101218192911922,0.0358160180636566,"2018-02","2018-Q1",867700,0,"2018-02"
2018-02-28,84630,"60629","IL","Chicago","Cook","Chicago",41,161200,0.00186451211932878,0.0043613707165109,0.0100250626566416,0.063480025787213,-0.0300005500696581,"2006-08","2006-Q3",233400,-0.309340188517566,"2003-06"
2018-02-28,62020,"11209","NY","New York","Kings","New York",42,864600,-0.000924428010168708,0.00910364145658263,0.285077288941736,0.113757937373804,0.0545971749931395,"2018-01","2018-Q1",865400,-0.000924428010168708,"2018-01"
2018-02-28,84627,"60625","IL","Chicago","Cook","Chicago",43,270300,0.00520639642989959,0.00408618127786033,0.0308924485125858,0.0564504228760985,-0.0118431743214681,"2007-09","2007-Q3",309800,-0.12750161394448,"2004-10"
2018-02-28,70828,"30043","GA","Atlanta","Gwinnett","Lawrenceville",44,228200,0.0110766504209127,0.0228597041685343,0.101883148237566,0.0969119666228233,0.0166838316927311,"2018-02","2018-Q1",228200,0,"2018-02"
2018-02-28,90637,"75034","TX","Dallas-Fort Worth","Collin","Frisco",45,435400,-0.00252004581901489,0.000689496667432774,0.0175274596868427,0.0745621644975816,0.0358634501594883,"2018-01","2018-Q1",436500,-0.00252004581901489,"2018-01"
2018-02-28,62023,"11212","NY","New York","Kings","New York",46,422300,0.00428061831153389,0.0264948954788527,0.120753715498938,0.0773962808468864,0.0150228957064438,"2018-02","2018-Q1",422300,0,"2018-02"
2018-02-28,90823,"75287","TX","Dallas-Fort Worth","Dallas","Dallas",47,323600,0.000618429189857761,-0.000926211793763507,0.0286077558804832,0.0827042719056543,0.0367330455559527,"2017-11","2017-Q4",323900,-0.000926211793763507,"2017-11"
2018-02-28,69823,"28277","NC","Charlotte","Mecklenburg","Charlotte",48,347600,0.00520532099479468,0.0226537216828479,0.0662576687116564,0.0699430158813701,0.0212797287328763,"2018-02","2018-Q1",347600,0,"2018-02"
2018-02-28,94748,"85032","AZ","Phoenix","Maricopa","Phoenix",49,250300,0.010088781275222,0.0137707573916565,0.0632965165675446,0.0994580900440645,0.00684272009576126,"2006-04","2006-Q2",259600,-0.035824345146379,"2005-12"
2018-02-28,60545,"07030","NJ","New York","Hudson","Hoboken",50,803500,0.00802910550746456,0.0146483141810835,0.0793927995701236,0.0975951027698427,0.0481197806126024,"2018-02","2018-Q1",803500,0,"2018-02"
2018-02-28,62025,"11214","NY","New York","Kings","New York",51,687400,0.00703193671256959,0.0221561338289963,0.0982585077488417,0.082526011182162,0.0469645362933095,"2018-02","2018-Q1",687400,0,"2018-02"
2018-02-28,66843,"21234","MD","Baltimore","Baltimore","Parkville",52,203900,0.00443349753694581,0.0129160457029309,0.00940594059405941,0.0242258480508277,-0.0085579900883278,"2007-07","2007-Q3",225800,-0.0969884853852967,"2005-12"
2018-02-28,72463,"33160","FL","Miami-Fort Lauderdale","Miami-Dade","Sunny Isles Beach",53,332900,-0.001499700059988,-0.00686157517899761,-0.0420143884892086,0.0556749560954577,-0.00154875595104276,"2006-08","2006-Q3",402300,-0.172508078548347,"2005-08"
2018-02-28,92481,"78521","TX","Brownsville","Cameron","Brownsville",54,77300,-0.00258064516129032,0.0361930294906166,0.128467153284672,0.038809056334776,0.0408423951626571,"2018-01","2018-Q1",77500,-0.00258064516129032,"2018-01"
2018-02-28,67732,"23464","VA","Virginia Beach","Virginia Beach City","Virginia Beach",55,251700,-0.000793965859468043,-0.00237812128418549,0.00519169329073482,0.0207825005731093,-0.00365984374274708,"2006-08","2006-Q3",266300,-0.0548253849042433,"2005-11"
2018-02-28,97711,"94501","CA","San Francisco","Alameda","Alameda",56,999800,0.00381526104417671,0.0298722702925422,0.0973548457908023,0.114864743826043,0.0463237712631526,"2018-02","2018-Q1",999800,0,"2018-02"
2018-02-28,70874,"30096","GA","Atlanta","Gwinnett","Duluth",57,213700,0.00849457291175083,0.0244487056567593,0.0930946291560102,0.0986633855231709,0.0179335258060982,"2018-02","2018-Q1",213700,0,"2018-02"
2018-02-28,92617,"78704","TX","Austin","Travis","Austin",58,526300,-0.0015177385695314,0.00843073385706074,0.0538646375650781,0.0829737912623518,0.0547306003949768,"2018-01","2018-Q1",527100,-0.0015177385695314,"2018-01"
2018-02-28,99534,"98052","WA","Seattle","King","Redmond",59,847700,0.00820647002854424,0.0229274767708459,0.19259988745076,0.131924292302267,0.0512621085493488,"2018-02","2018-Q1",847700,0,"2018-02"
2018-02-28,91889,"77379","TX","Houston","Harris","Tomball",60,234400,0.00128150363092695,0.00817204301075269,0.092264678471575,0.0522538804858699,0.0245047550357627,"2018-02","2018-Q1",234400,0,"2018-02"
2018-02-28,90795,"75243","TX","Dallas-Fort Worth","Dallas","Dallas",61,202900,0.0124750499001996,0.0226814516129032,0.103917301414581,0.123993729525465,0.0475558493799118,"2018-02","2018-Q1",202900,0,"2018-02"
2018-02-28,62032,"11221","NY","New York","Kings","New York",62,1012500,-0.00295420974889217,-0.0169902912621359,0.0127025405081016,0.173482796260545,0.0807358418218662,"2017-11","2017-Q4",1030000,-0.0169902912621359,"2017-05"
2018-02-28,92341,"78245","TX","San Antonio","Bexar","San Antonio",63,158000,0.00126742712294043,0.0160771704180064,0.121362668559262,0.0661510373518981,0.0249413461614059,"2018-02","2018-Q1",158000,0,"2018-02"
2018-02-28,62039,"11229","NY","New York","Kings","New York",64,702000,0.00529858227123013,0.0272168568920105,0.088034717916925,0.0804841290823191,0.0357016071576224,"2018-02","2018-Q1",702000,0,"2018-02"
2018-02-28,61148,"08701","NJ","New York","Ocean","Lakewood",65,298000,-0.00798934753661784,-0.00267737617135207,-0.0210249671484888,0.0440676804452609,0.00943102111523553,"2006-02","2006-Q1",319500,-0.0672926447574335,"2005-05"
2018-02-28,62018,"11207","NY","New York","Kings","New York",66,383500,-0.00699119627136199,-0.00311931375097479,0.0455288985823337,0.0676134747138299,0.00407963434503578,"2018-01","2018-Q1",386200,-0.00699119627136199,"2017-10"
2018-02-28,84621,"60619","IL","Chicago","Cook","Chicago",67,141800,0.00212014134275618,0.00496102055279943,-0.0118466898954704,0.0301987177343039,-0.0187223963012245,"2007-09","2007-Q3",176300,-0.195689166193988,"2004-12"
2018-02-28,96015,"90034","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",68,1162100,0.0119296412399861,0.0306873614190687,0.141664210629728,0.117471760028326,0.0453229065851277,"2018-02","2018-Q1",1162100,0,"2018-02"
2018-02-28,97565,"94110","CA","San Francisco","San Francisco","San Francisco",69,1460600,0.00137117784176608,0.0140238822549292,0.102422824364103,0.126961508810866,0.0604156733741954,"2018-02","2018-Q1",1460600,0,"2018-02"
2018-02-28,70810,"30024","GA","Atlanta","Gwinnett","Suwanee",70,339600,0.00951248513674197,0.0247435123717562,0.0533498759305211,0.0788133487313809,0.0212867773642851,"2018-02","2018-Q1",339600,0,"2018-02"
2018-02-28,84612,"60610","IL","Chicago","Cook","Chicago",71,268300,-0.00334323922734027,-0.0168559912055698,0.0608936338473705,0.0470482480647925,-0.00539018099905053,"2008-03","2008-Q1",283600,-0.0539492242595205,"2007-05"
2018-02-28,61633,"10019","NY","New York","New York","New York",72,1285200,0.000778694907335306,-0.0116127047604399,-0.00810372771474878,0.0684953246937623,0.0279766483132435,"2017-07","2017-Q3",1375800,-0.0658525948539032,"2015-12"
2018-02-28,77007,"44107","OH","Cleveland","Cuyahoga","Lakewood",73,157300,0.00511182108626198,-0.00126984126984127,0.0493662441627752,0.0683905938656584,0.0218689680636344,"2017-10","2017-Q4",158100,-0.00506008855154965,"2017-09"
2018-02-28,90665,"75067","TX","Dallas-Fort Worth","Denton","Lewisville",74,239800,0.00167084377610693,0.0182590233545648,0.105069124423963,0.0992582058221254,0.0460985074449598,"2018-02","2018-Q1",239800,0,"2018-02"
2018-02-28,72363,"33025","FL","Miami-Fort Lauderdale","Broward","Miramar",75,220200,0.00778032036613272,0.00962861072902338,0.0993509735396905,0.138145017408108,,"2018-02","2018-Q1",220200,0,"2018-02"
2018-02-28,72578,"33411","FL","Miami-Fort Lauderdale","Palm Beach","Royal Palm Beach",76,286600,0.00809004572634541,0.0181172291296625,0.0918095238095238,0.12892071359489,0.0199617534106733,"2006-03","2006-Q1",327200,-0.124083129584352,"2005-06"
2018-02-28,72442,"33139","FL","Miami-Fort Lauderdale","Miami-Dade","Miami Beach",77,361900,-0.00412768299394606,-0.0141650776355217,-0.032870122928915,0.0499689866215816,0.00635058554033519,"2017-01","2017-Q1",376500,-0.0387782204515272,"2016-04"
2018-02-28,96025,"90044","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",78,429300,0.00750997418446374,0.0187470336971998,0.117677688102057,0.121566435752664,0.00664211392950209,"2007-04","2007-Q2",431200,-0.00440630797773655,"2007-03"
2018-02-28,79054,"48197","MI","Ann Arbor","Washtenaw","Ypsilanti",79,204200,0.00541605120630231,0.0230460921843687,0.0747368421052632,0.0864475317796876,0.0195233156413239,"2018-02","2018-Q1",204200,0,"2018-02"
2018-02-28,58669,"02169","MA","Boston","Norfolk","Quincy",80,408100,0.00294912754976653,0.0207603801900951,0.0528895768833849,0.0728689597315058,0.025744715085581,"2018-02","2018-Q1",408100,0,"2018-02"
2018-02-28,67730,"23462","VA","Virginia Beach","Virginia Beach City","Virginia Beach",81,198600,0.00151285930408472,0.00201816347124117,0.0200308166409861,0.0248056155947463,-0.00641430808742238,"2007-09","2007-Q3",213900,-0.0715287517531557,"2006-02"
2018-02-28,96239,"90805","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",82,450600,0.00445831475702185,0.0222323049001815,0.0939548434085943,0.105254008015227,0.0113775787823776,"2006-08","2006-Q3",458400,-0.0170157068062827,"2006-07"
2018-02-28,87074,"66062","KS","Kansas City","Johnson","Olathe",83,242200,-0.000412711514651259,0.0215099114297765,0.0613496932515337,0.0569642356343001,0.0194821059311161,"2018-01","2018-Q1",242300,-0.000412711514651259,"2018-01"
2018-02-28,76953,"44035","OH","Cleveland","Lorain","Elyria",84,94300,0.00533049040511727,0.00747863247863248,0.0306010928961749,0.0283467221002136,-0.0132905372692893,"2006-09","2006-Q3",114800,-0.178571428571429,"2000-05"
2018-02-28,98325,"95630","CA","Sacramento","Sacramento","Folsom",85,525300,0.0111645813282002,0.0188130333591932,0.0674659622028043,0.0688788507894673,0.0242198505232079,"2006-01","2006-Q1",528600,-0.00624290578887628,"2005-11"
2018-02-28,96193,"90650","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Norwalk",86,467500,0.0040807560137457,0.0149804602692141,0.0737253100597152,0.0885300624142782,0.0123498203596335,"2006-11","2006-Q4",482200,-0.0304852758191622,"2006-04"
2018-02-28,96990,"92683","CA","Los Angeles-Long Beach-Anaheim","Orange","Westminster",87,643500,0.00688468158347677,0.0246815286624204,0.0659267848269008,0.0830115030319298,0.0175016651241957,"2018-02","2018-Q1",643500,0,"2018-02"
2018-02-28,95048,"85710","AZ","Tucson","Pima","Tucson",88,173100,0.00581057524694945,0.0158450704225352,0.0771624144368388,0.0612341571757935,-0.00614202279136322,"2006-05","2006-Q2",204600,-0.153958944281525,"2005-06"
2018-02-28,65810,"19143","PA","Philadelphia","Philadelphia","Philadelphia",89,76200,0.0173564753004005,0.0554016620498615,0.110787172011662,0.058299560547233,0.00751972113937027,"2018-02","2018-Q1",76200,0,"2018-02"
2018-02-28,92654,"78745","TX","Austin","Travis","Austin",90,285800,0.00315900315900316,0.0210789567702751,0.0604823747680891,0.10779900898059,0.0538816960251953,"2018-02","2018-Q1",285800,0,"2018-02"
2018-02-28,61790,"10314","NY","New York","Richmond","New York",91,522300,0.00500288628054647,0.0221135029354207,0.149427816901408,0.0736532903474123,0.0274485169483403,"2018-02","2018-Q1",522300,0,"2018-02"
2018-02-28,84619,"60617","IL","Chicago","Cook","Chicago",92,120300,0.00585284280936455,0.0160472972972973,0.0160472972972973,0.0169558526953923,-0.0263983335776362,"2007-03","2007-Q1",163700,-0.265119120342089,"2004-02"
2018-02-28,71005,"30281","GA","Atlanta","Henry","Stockbridge",93,153200,0.00196206671026815,0.0105540897097625,0.0698324022346369,0.10979681626389,0.00427643206258077,"2006-12","2006-Q4",157400,-0.0266836086404066,"2006-03"
2018-02-28,71864,"32210","FL","Jacksonville","Duval","Jacksonville",94,133500,0.00830815709969789,0.0437842064112588,0.169001751313485,0.135887480648299,-0.0029478903398682,"2007-05","2007-Q2",145400,-0.0818431911966988,"2006-04"
2018-02-28,74156,"37075","TN","Nashville","Sumner","Hendersonville",95,277700,0.00761973875181422,0.025480059084195,0.0915880503144654,0.0773881188312417,0.0357743026000912,"2018-02","2018-Q1",277700,0,"2018-02"
2018-02-28,97764,"94558","CA","Napa","Napa","Napa",96,618200,0.00357142857142857,0.00324569944823109,0.0204688015846814,0.100547336008568,0.00534640189100433,"2006-02","2006-Q1",620600,-0.00386722526587174,"2006-01"
2018-02-28,84613,"60611","IL","Chicago","Cook","Chicago",97,301800,-0.00165398610651671,-0.0117878192534381,-0.0339308578745198,0.00975561600064023,-0.00630334974669289,"2009-06","2009-Q2",342200,-0.118059614260666,"2006-06"
2018-02-28,62026,"11215","NY","New York","Kings","New York",98,1235600,-0.01152,-0.0130202092818915,0.151752423564504,0.116396859683185,0.0825078980765204,"2017-12","2017-Q4",1258900,-0.0185082214631821,"2017-10"
2018-02-28,96007,"90026","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",99,935600,0.00916837450113256,0.034383637368712,0.138753651411879,0.111055788917641,0.0466197050351231,"2018-02","2018-Q1",935600,0,"2018-02"
2018-02-28,94820,"85225","AZ","Phoenix","Maricopa","Chandler",100,251900,0.0108346709470305,0.0219066937119675,0.0900043271311121,0.101852024454649,0.0131729570789112,"2006-03","2006-Q1",257700,-0.0225067908420644,"2005-12"
2018-02-28,96545,"91910","CA","San Diego","San Diego","Chula Vista",101,518900,0.0116981867810489,0.03017669247568,0.101464657185311,0.0847436682642499,0.0195646167009196,"2006-05","2006-Q2",546900,-0.0511976595355641,"2004-12"
2018-02-28,95306,"87111","NM","Albuquerque","Bernalillo","Albuquerque",102,251900,0.00398565165404544,0.0157258064516129,0.000794596742153357,0.0380454669891406,-0.00269868989849109,"2007-09","2007-Q3",262100,-0.0389164441053033,"2006-11"
2018-02-28,69672,"28027","NC","Charlotte","Cabarrus","Concord",103,206000,0.0024330900243309,-0.00386847195357834,0.0668047643707923,0.0578579772630377,0.0196937368269341,"2017-11","2017-Q4",206800,-0.00386847195357834,"2017-11"
2018-02-28,60081,"06010","CT","Hartford","Hartford","Bristol",104,171700,-0.00232423009877978,-0.00348229831688915,-0.00866050808314088,-0.00254309154126564,-0.0199345033960282,"2007-04","2007-Q2",219100,-0.216339570972159,"2004-04"
2018-02-28,92336,"78240","TX","San Antonio","Bexar","San Antonio",105,174200,0.00577367205542725,0.0187134502923977,0.0766378244746601,0.0604441482506601,0.0207918452938334,"2018-02","2018-Q1",174200,0,"2018-02"
2018-02-28,95309,"87114","NM","Albuquerque","Bernalillo","Albuquerque",106,212800,0.00188323917137476,0.00853080568720379,0.0365319045299562,0.0412005966943749,-0.00327663408861167,"2007-08","2007-Q3",226000,-0.0584070796460177,"2006-09"
2018-02-28,95804,"89108","NV","Las Vegas","Clark","Las Vegas",107,200900,0.0213523131672598,0.0518324607329843,0.210970464135021,0.165289049154224,-0.00494022505196756,"2006-06","2006-Q2",249600,-0.195112179487179,"2004-11"
2018-02-28,94890,"85308","AZ","Phoenix","Maricopa","Glendale",108,281600,0.00213523131672598,0.0078740157480315,0.0642479213907785,0.080849794734188,0.00847895055916559,"2006-01","2006-Q1",317000,-0.111671924290221,"2005-08"
2018-02-28,62022,"11211","NY","New York","Kings","New York",109,1078200,-0.0160613250593174,-0.0247829232995658,-0.000185459940652819,0.094458014053846,,"2016-09","2016-Q3",1108000,-0.0268953068592058,"2016-08"
2018-02-28,65133,"17603","PA","Lancaster","Lancaster","Lancaster",110,152300,0.00263331138907176,0.00860927152317881,0.0598469032707029,0.0285561654965725,0.00809708259807751,"2018-02","2018-Q1",152300,0,"2018-02"
2018-02-28,97431,"93722","CA","Fresno","Fresno","Fresno",111,239000,0.00589225589225589,0.0261914984972091,0.0790067720090293,0.0991129541837874,-0.000708528161047828,"2006-04","2006-Q2",308200,-0.224529526281635,"2004-11"
2018-02-28,93263,"80134","CO","Denver","Douglas","Parker",112,459700,0.00239860444832098,0.0152385159010601,0.087789872219593,0.0853704536794011,0.0451461074382131,"2018-02","2018-Q1",459700,0,"2018-02"
2018-02-28,79040,"48180","MI","Detroit","Wayne","Taylor",113,95300,0.0106044538706257,0.0358695652173913,0.0991926182237601,0.113790788586073,-0.00638092731271567,"2005-08","2005-Q3",123200,-0.226461038961039,"2000-07"
2018-02-28,94870,"85281","AZ","Phoenix","Maricopa","Tempe",114,229300,0.00262352426759948,0.00835532102022867,0.0675046554934823,0.089458499589641,0.00301494465683194,"2006-08","2006-Q3",240500,-0.0465696465696466,"2006-02"
2018-02-28,97740,"94533","CA","Vallejo","Solano","Fairfield",115,371900,0.00377867746288799,0.0299086125726945,0.122886473429952,0.149875683434568,0.0112006445190671,"2006-04","2006-Q2",427500,-0.130058479532164,"2005-04"
2018-02-28,64180,"15601","PA","Pittsburgh","Westmoreland","Greensburg",116,143100,-0.00278745644599303,0.00350631136044881,0.0028030833917309,0.020330975961959,0.0131295892083247,"2018-01","2018-Q1",143500,-0.00278745644599303,"2018-01"
2018-02-28,98304,"95608","CA","Sacramento","Sacramento","Carmichael",117,396100,0.0102014792144861,0.0256343863283273,0.096926059263362,0.0842802215806793,0.0130888288036974,"2005-12","2005-Q4",444500,-0.10888638920135,"2005-01"
2018-02-28,76491,"43055","OH","Columbus","Licking","Newark",118,113200,0,-0.00701754385964912,0.0649106302916275,,,"2015-07","2015-Q3",168400,-0.327790973871734,
2018-02-28,76511,"43081","OH","Columbus","Franklin","Westerville",119,211400,-0.000472813238770686,0.0227382680212869,0.0829918032786885,0.0669387770624181,0.0222151519452898,"2018-01","2018-Q1",211500,-0.000472813238770686,"2018-01"
2018-02-28,76971,"44060","OH","Cleveland","Lake","Mentor",120,164500,0.00121728545343883,0,0.0179455445544554,0.0365079579936138,0.00116241238735526,"2006-05","2006-Q2",173200,-0.0502309468822171,"2003-12"
2018-02-28,93203,"80013","CO","Denver","Arapahoe","Aurora",121,334400,0.0121065375302663,0.037542662116041,0.112811980033278,0.126299729096139,0.0590550538505077,"2018-02","2018-Q1",334400,0,"2018-02"
2018-02-28,72362,"33024","FL","Miami-Fort Lauderdale","Broward","Pembroke Pines",122,260400,0.00657131812910707,0.015600624024961,0.127272727272727,0.152980667109223,0.0146289725768369,"2006-06","2006-Q2",280700,-0.0723192019950125,"2005-11"
